tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***78462,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0819,NR,123 SPADINA RD,,,ON
***90760,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0819,OPP,470 COLLEGE ST,,,ON
***16985,20161231,3,PARK ON PRIVATE PROPERTY,30,0820,AT,40 GERRARD ST E,,,ON
***49800,20161231,3,PARK ON PRIVATE PROPERTY,30,0821,AT,70 EDWARD ST,,,ON
***61126,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0821,NR,170 MILL ST,,,ON
***79078,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0822,NR,1047 BLOOR ST W,,,ON
***94550,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0822,NR,52 BELMONT ST,,,ON
***29651,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0822,NR,2305 QUEEN ST E,,,ON
***49801,20161231,3,PARK ON PRIVATE PROPERTY,30,0822,AT,70 EDWARD ST,,,ON
***76988,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0822,NR,1292 ST CLAIR AVE W,,,ON
***76989,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0822,NR,1296 ST CLAIR AVE W,,,ON
***49986,20161231,3,PARK ON PRIVATE PROPERTY,30,0823,,15 SCADDING AVE,,,ON
***98452,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0823,NR,81 ISABELLA ST,,,ON
***49802,20161231,3,PARK ON PRIVATE PROPERTY,30,0823,AT,70 EDWARD ST,,,ON
***50822,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0823,NR,22 FRONT ST W,,,ON
***57925,20161231,347,PARK IN A FIRE ROUTE,250,0823,AT,90 CORDOVA AVE,,,ON
***71732,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0823,NR,2392 BLOOR ST W,,,ON
***78463,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0824,OPP,74 SPADINA RD,,,ON
***90761,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0824,NR,906 DUNDAS ST W,,,ON
***60174,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0825,NR,429 SPADINA AVE,,,ON
***61127,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0825,S/S,FRONT ST E,E/O,ROLLING MILLS RD,ON
***76990,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0825,NR,1350 ST CLAIR AVE W,,,ON
***34673,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0826,NR,1396 QUEEN ST E,,,ON
***60175,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0826,NR,429 SPADINA AVE,,,ON
***78464,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0826,NR,66 SPADINA RD,,,ON
***90762,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0826,NR,906 DUNDAS ST W,,,ON
***29652,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0827,OPP,886 KINGSTON RD,,,ON
***61128,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0827,N/S,FRONT ST E,E/O,TANNERY RD,ON
***64673,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0827,W/S,JACKMAN AVE,S/O,HURNDALE AVE,ON
***78465,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0827,NR,95 SPADINA RD,,,ON
***98453,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0828,NR,510 JARVIS ST,,,ON
***16986,20161231,3,PARK ON PRIVATE PROPERTY,30,0828,AT,280 DUNDAS ST E,,,ON
***34674,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0828,NR,1352 QUEEN ST E,,,ON
***60176,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0828,NR,215 HURON ST,,,ON
***76991,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0828,NR,1319 ST CLAIR AVE W,,,ON
***94551,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0829,NR,34 ASQUITH AVE,,,QC
***16987,20161231,3,PARK ON PRIVATE PROPERTY,30,0829,AT,280 DUNDAS ST E,,,ON
***61129,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0829,E/S,TANNERY RD,N/O,FRONT ST E,ON
***69433,20161231,3,PARK ON PRIVATE PROPERTY,30,0830,,10 MURRISON ST,,,ON
***79079,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0830,NR,1010 BLOOR ST W,,,ON
***50823,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0830,OPP,30 GRAND TRUNK CRES,,,QC
***78466,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0830,NR,94 HARBORD ST,,,ON
***90763,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0830,NR,910 DUNDAS ST W,,,ON
***74719,20161231,347,PARK IN A FIRE ROUTE,250,0831,AT,31 TAPSCOTT RD,,,ON
***37313,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0831,E/S,PINEWOOD AVE,N/O,VAUGHAN RD,ON
***60177,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0831,NR,196 BEVERLEY ST,,,ON
***71875,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,0831,W/S,SHAW ST,S/O,KING ST W,ON
***76992,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0831,NR,1261 ST CLAIR AVE W,,,ON
***64674,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0832,NR,117 DANFORTH AVE,,,NB
***79388,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0833,NR,14 ARNOLD AVE,,,ON
***61130,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0833,S/S,EASTERN AVE,E/O,ROLLING MILLS RD,ON
***78467,20161231,387,PARK PRO VEH ON BICYCLE PATH,60,0833,OPP,154 HARBORD ST,,,ON
***90764,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0833,NR,928 DUNDAS ST W,,,ON
***60178,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,0834,NR,206 BEVERLEY ST,,,ON
***71733,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,0834,NR,2238 BLOOR ST W,,,ON
***16988,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,0835,NR,274 GEORGE ST,,,ON
***70775,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,0835,NR,225 QUEENSDALE AVE,,,ON
